id:ID,asOfDate,canonicalName,dataType,date,datePulled,domain,label,lastUpdated,name,nodeType,obsidianUrl,relativePath,signalStatus,source,sourceFolder,sourcePath,sourceVault,source_folder,source_path,source_rel_path,source_url,source_vault,status,subdomain,summary,tags,vault,:LABEL
world:evidenceartifact:market-entropy-monitor-entropy-monitor,2026-06-01,Entropy Monitor - entropy_monitor,entropy_monitor,,2026-05-26,Reports,Entropy Monitor - entropy_monitor,,Entropy Monitor - entropy_monitor,evidenceartifact,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fmarket__entropy-monitor__entropy_monitor.md,Reports/Freshness/Sources/market__entropy-monitor__entropy_monitor.md,clear,Entropy Monitor,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\market__entropy-monitor__entropy_monitor.md,World_Machine,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\market__entropy-monitor__entropy_monitor.md,Reports/Freshness/Sources/market__entropy-monitor__entropy_monitor.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fmarket__entropy-monitor__entropy_monitor.md,World_Machine,,Freshness,,"[""world-machine-review"",""freshness""]",World_Machine,EvidenceArtifact
world:evidenceartifact:market-financial-modeling-prep-balance-sheet,2026-06-01,Financial Modeling Prep - balance_sheet,balance_sheet,,2026-05-16,Reports,Financial Modeling Prep - balance_sheet,,Financial Modeling Prep - balance_sheet,evidenceartifact,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fmarket__financial-modeling-prep__balance_sheet.md,Reports/Freshness/Sources/market__financial-modeling-prep__balance_sheet.md,watch,Financial Modeling Prep,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\market__financial-modeling-prep__balance_sheet.md,World_Machine,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\market__financial-modeling-prep__balance_sheet.md,Reports/Freshness/Sources/market__financial-modeling-prep__balance_sheet.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fmarket__financial-modeling-prep__balance_sheet.md,World_Machine,,Freshness,,"[""world-machine-review"",""freshness""]",World_Machine,EvidenceArtifact
world:evidenceartifact:market-financial-modeling-prep-calendar,2026-06-01,Financial Modeling Prep - calendar,calendar,,2026-05-28,Reports,Financial Modeling Prep - calendar,,Financial Modeling Prep - calendar,evidenceartifact,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fmarket__financial-modeling-prep__calendar.md,Reports/Freshness/Sources/market__financial-modeling-prep__calendar.md,clear,Financial Modeling Prep,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\market__financial-modeling-prep__calendar.md,World_Machine,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\market__financial-modeling-prep__calendar.md,Reports/Freshness/Sources/market__financial-modeling-prep__calendar.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fmarket__financial-modeling-prep__calendar.md,World_Machine,,Freshness,,"[""world-machine-review"",""freshness""]",World_Machine,EvidenceArtifact
world:evidenceartifact:market-financial-modeling-prep-cash-flow,2026-06-01,Financial Modeling Prep - cash_flow,cash_flow,,2026-05-16,Reports,Financial Modeling Prep - cash_flow,,Financial Modeling Prep - cash_flow,evidenceartifact,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fmarket__financial-modeling-prep__cash_flow.md,Reports/Freshness/Sources/market__financial-modeling-prep__cash_flow.md,clear,Financial Modeling Prep,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\market__financial-modeling-prep__cash_flow.md,World_Machine,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\market__financial-modeling-prep__cash_flow.md,Reports/Freshness/Sources/market__financial-modeling-prep__cash_flow.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fmarket__financial-modeling-prep__cash_flow.md,World_Machine,,Freshness,,"[""world-machine-review"",""freshness""]",World_Machine,EvidenceArtifact
world:evidenceartifact:market-financial-modeling-prep-market-performance,2026-06-01,Financial Modeling Prep - market_performance,market_performance,,2026-05-30,Reports,Financial Modeling Prep - market_performance,,Financial Modeling Prep - market_performance,evidenceartifact,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fmarket__financial-modeling-prep__market_performance.md,Reports/Freshness/Sources/market__financial-modeling-prep__market_performance.md,watch,Financial Modeling Prep,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\market__financial-modeling-prep__market_performance.md,World_Machine,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\market__financial-modeling-prep__market_performance.md,Reports/Freshness/Sources/market__financial-modeling-prep__market_performance.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fmarket__financial-modeling-prep__market_performance.md,World_Machine,,Freshness,,"[""world-machine-review"",""freshness""]",World_Machine,EvidenceArtifact
world:evidenceartifact:market-financial-modeling-prep-screen,2026-06-01,Financial Modeling Prep - screen,screen,,2026-05-26,Reports,Financial Modeling Prep - screen,,Financial Modeling Prep - screen,evidenceartifact,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fmarket__financial-modeling-prep__screen.md,Reports/Freshness/Sources/market__financial-modeling-prep__screen.md,clear,Financial Modeling Prep,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\market__financial-modeling-prep__screen.md,World_Machine,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\market__financial-modeling-prep__screen.md,Reports/Freshness/Sources/market__financial-modeling-prep__screen.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fmarket__financial-modeling-prep__screen.md,World_Machine,,Freshness,,"[""world-machine-review"",""freshness""]",World_Machine,EvidenceArtifact
world:evidenceartifact:market-financial-modeling-prep-snapshot,2026-06-01,Financial Modeling Prep - snapshot,snapshot,,2026-05-30,Reports,Financial Modeling Prep - snapshot,,Financial Modeling Prep - snapshot,evidenceartifact,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fmarket__financial-modeling-prep__snapshot.md,Reports/Freshness/Sources/market__financial-modeling-prep__snapshot.md,clear,Financial Modeling Prep,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\market__financial-modeling-prep__snapshot.md,World_Machine,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\market__financial-modeling-prep__snapshot.md,Reports/Freshness/Sources/market__financial-modeling-prep__snapshot.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fmarket__financial-modeling-prep__snapshot.md,World_Machine,,Freshness,,"[""world-machine-review"",""freshness""]",World_Machine,EvidenceArtifact
world:evidenceartifact:market-financial-modeling-prep-technical-snapshot,2026-06-01,Financial Modeling Prep - technical_snapshot,technical_snapshot,,2026-05-15,Reports,Financial Modeling Prep - technical_snapshot,,Financial Modeling Prep - technical_snapshot,evidenceartifact,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fmarket__financial-modeling-prep__technical_snapshot.md,Reports/Freshness/Sources/market__financial-modeling-prep__technical_snapshot.md,alert,Financial Modeling Prep,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\market__financial-modeling-prep__technical_snapshot.md,World_Machine,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\market__financial-modeling-prep__technical_snapshot.md,Reports/Freshness/Sources/market__financial-modeling-prep__technical_snapshot.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fmarket__financial-modeling-prep__technical_snapshot.md,World_Machine,,Freshness,,"[""world-machine-review"",""freshness""]",World_Machine,EvidenceArtifact
world:evidenceartifact:market-financial-modeling-prep-watchlist-report,2026-06-01,Financial Modeling Prep - watchlist_report,watchlist_report,,2026-05-26,Reports,Financial Modeling Prep - watchlist_report,,Financial Modeling Prep - watchlist_report,evidenceartifact,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fmarket__financial-modeling-prep__watchlist_report.md,Reports/Freshness/Sources/market__financial-modeling-prep__watchlist_report.md,clear,Financial Modeling Prep,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\market__financial-modeling-prep__watchlist_report.md,World_Machine,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\market__financial-modeling-prep__watchlist_report.md,Reports/Freshness/Sources/market__financial-modeling-prep__watchlist_report.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fmarket__financial-modeling-prep__watchlist_report.md,World_Machine,,Freshness,,"[""world-machine-review"",""freshness""]",World_Machine,EvidenceArtifact
world:evidenceartifact:market-fmp-entropy-monitor-screen,2026-06-01,FMP + Entropy Monitor - screen,screen,,2026-05-15,Reports,FMP + Entropy Monitor - screen,,FMP + Entropy Monitor - screen,evidenceartifact,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fmarket__fmp-entropy-monitor__screen.md,Reports/Freshness/Sources/market__fmp-entropy-monitor__screen.md,watch,FMP + Entropy Monitor,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\market__fmp-entropy-monitor__screen.md,World_Machine,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\market__fmp-entropy-monitor__screen.md,Reports/Freshness/Sources/market__fmp-entropy-monitor__screen.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fmarket__fmp-entropy-monitor__screen.md,World_Machine,,Freshness,,"[""world-machine-review"",""freshness""]",World_Machine,EvidenceArtifact
world:evidenceartifact:market-fmp-thesis-watchlists-earnings-calendar-screen,2026-06-01,FMP + Thesis Watchlists + Earnings Calendar - screen,screen,,2026-05-15,Reports,FMP + Thesis Watchlists + Earnings Calendar - screen,,FMP + Thesis Watchlists + Earnings Calendar - screen,evidenceartifact,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fmarket__fmp-thesis-watchlists-earnings-calendar__screen.md,Reports/Freshness/Sources/market__fmp-thesis-watchlists-earnings-calendar__screen.md,watch,FMP + Thesis Watchlists + Earnings Calendar,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\market__fmp-thesis-watchlists-earnings-calendar__screen.md,World_Machine,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\market__fmp-thesis-watchlists-earnings-calendar__screen.md,Reports/Freshness/Sources/market__fmp-thesis-watchlists-earnings-calendar__screen.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fmarket__fmp-thesis-watchlists-earnings-calendar__screen.md,World_Machine,,Freshness,,"[""world-machine-review"",""freshness""]",World_Machine,EvidenceArtifact
world:evidenceartifact:market-vault-orchestrator-auction-features,2026-06-01,Vault Orchestrator - auction_features,auction_features,,2026-05-12,Reports,Vault Orchestrator - auction_features,,Vault Orchestrator - auction_features,evidenceartifact,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fmarket__vault-orchestrator__auction_features.md,Reports/Freshness/Sources/market__vault-orchestrator__auction_features.md,clear,Vault Orchestrator,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\market__vault-orchestrator__auction_features.md,World_Machine,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\market__vault-orchestrator__auction_features.md,Reports/Freshness/Sources/market__vault-orchestrator__auction_features.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fmarket__vault-orchestrator__auction_features.md,World_Machine,,Freshness,,"[""world-machine-review"",""freshness""]",World_Machine,EvidenceArtifact
world:evidenceartifact:market-vault-orchestrator-pair-metrics,2026-06-01,Vault Orchestrator - pair_metrics,pair_metrics,,2026-05-12,Reports,Vault Orchestrator - pair_metrics,,Vault Orchestrator - pair_metrics,evidenceartifact,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fmarket__vault-orchestrator__pair_metrics.md,Reports/Freshness/Sources/market__vault-orchestrator__pair_metrics.md,alert,Vault Orchestrator,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\market__vault-orchestrator__pair_metrics.md,World_Machine,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\market__vault-orchestrator__pair_metrics.md,Reports/Freshness/Sources/market__vault-orchestrator__pair_metrics.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fmarket__vault-orchestrator__pair_metrics.md,World_Machine,,Freshness,,"[""world-machine-review"",""freshness""]",World_Machine,EvidenceArtifact
world:evidenceartifact:market-vault-orchestrator-pead-watch,2026-06-01,Vault Orchestrator - pead_watch,pead_watch,,2026-05-12,Reports,Vault Orchestrator - pead_watch,,Vault Orchestrator - pead_watch,evidenceartifact,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fmarket__vault-orchestrator__pead_watch.md,Reports/Freshness/Sources/market__vault-orchestrator__pead_watch.md,clear,Vault Orchestrator,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\market__vault-orchestrator__pead_watch.md,World_Machine,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\market__vault-orchestrator__pead_watch.md,Reports/Freshness/Sources/market__vault-orchestrator__pead_watch.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fmarket__vault-orchestrator__pead_watch.md,World_Machine,,Freshness,,"[""world-machine-review"",""freshness""]",World_Machine,EvidenceArtifact
world:evidenceartifact:market-yfinance-vol-surface,2026-06-01,yfinance - vol_surface,vol_surface,,2026-05-28,Reports,yfinance - vol_surface,,yfinance - vol_surface,evidenceartifact,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fmarket__yfinance__vol_surface.md,Reports/Freshness/Sources/market__yfinance__vol_surface.md,clear,yfinance,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\market__yfinance__vol_surface.md,World_Machine,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\market__yfinance__vol_surface.md,Reports/Freshness/Sources/market__yfinance__vol_surface.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fmarket__yfinance__vol_surface.md,World_Machine,,Freshness,,"[""world-machine-review"",""freshness""]",World_Machine,EvidenceArtifact
world:evidenceartifact:monthly-reports-index,2026-06-01,_Monthly Reports Index,reports-index,2026-05-13,,Reports,_Monthly Reports Index,,_Monthly Reports Index,evidenceartifact,obsidian://open?vault=World_Machine&file=Reports%2FMonthly%2F_Monthly%20Reports%20Index.md,Reports/Monthly/_Monthly Reports Index.md,,,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Monthly\_Monthly Reports Index.md,World_Machine,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Monthly\_Monthly Reports Index.md,Reports/Monthly/_Monthly Reports Index.md,obsidian://open?vault=World_Machine&file=Reports%2FMonthly%2F_Monthly%20Reports%20Index.md,World_Machine,,Monthly,,"[""reports"",""monthly"",""vault-state""]",World_Machine,EvidenceArtifact
world:evidenceartifact:news-alpha-vantage-alpha-vantage-news-sentiment,2026-06-01,Alpha Vantage - alpha_vantage_news_sentiment,alpha_vantage_news_sentiment,,2026-05-06,Reports,Alpha Vantage - alpha_vantage_news_sentiment,,Alpha Vantage - alpha_vantage_news_sentiment,evidenceartifact,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fnews__alpha-vantage__alpha_vantage_news_sentiment.md,Reports/Freshness/Sources/news__alpha-vantage__alpha_vantage_news_sentiment.md,clear,Alpha Vantage,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\news__alpha-vantage__alpha_vantage_news_sentiment.md,World_Machine,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\news__alpha-vantage__alpha_vantage_news_sentiment.md,Reports/Freshness/Sources/news__alpha-vantage__alpha_vantage_news_sentiment.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fnews__alpha-vantage__alpha_vantage_news_sentiment.md,World_Machine,,Freshness,,"[""world-machine-review"",""freshness""]",World_Machine,EvidenceArtifact
world:evidenceartifact:news-financial-modeling-prep-general-market-news,2026-06-01,Financial Modeling Prep - general_market_news,general_market_news,,2026-05-28,Reports,Financial Modeling Prep - general_market_news,,Financial Modeling Prep - general_market_news,evidenceartifact,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fnews__financial-modeling-prep__general_market_news.md,Reports/Freshness/Sources/news__financial-modeling-prep__general_market_news.md,clear,Financial Modeling Prep,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\news__financial-modeling-prep__general_market_news.md,World_Machine,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\news__financial-modeling-prep__general_market_news.md,Reports/Freshness/Sources/news__financial-modeling-prep__general_market_news.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fnews__financial-modeling-prep__general_market_news.md,World_Machine,,Freshness,,"[""world-machine-review"",""freshness""]",World_Machine,EvidenceArtifact
world:evidenceartifact:news-gdelt-doc-api-gdelt-news-monitor,2026-06-01,GDELT DOC API - gdelt_news_monitor,gdelt_news_monitor,,2026-05-15,Reports,GDELT DOC API - gdelt_news_monitor,,GDELT DOC API - gdelt_news_monitor,evidenceartifact,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fnews__gdelt-doc-api__gdelt_news_monitor.md,Reports/Freshness/Sources/news__gdelt-doc-api__gdelt_news_monitor.md,watch,GDELT DOC API,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\news__gdelt-doc-api__gdelt_news_monitor.md,World_Machine,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\news__gdelt-doc-api__gdelt_news_monitor.md,Reports/Freshness/Sources/news__gdelt-doc-api__gdelt_news_monitor.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fnews__gdelt-doc-api__gdelt_news_monitor.md,World_Machine,,Freshness,,"[""world-machine-review"",""freshness""]",World_Machine,EvidenceArtifact
world:evidenceartifact:news-newsapi-event-list,2026-06-01,NewsAPI - event_list,event_list,,2026-05-26,Reports,NewsAPI - event_list,,NewsAPI - event_list,evidenceartifact,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fnews__newsapi__event_list.md,Reports/Freshness/Sources/news__newsapi__event_list.md,watch,NewsAPI,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\news__newsapi__event_list.md,World_Machine,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\news__newsapi__event_list.md,Reports/Freshness/Sources/news__newsapi__event_list.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fnews__newsapi__event_list.md,World_Machine,,Freshness,,"[""world-machine-review"",""freshness""]",World_Machine,EvidenceArtifact
world:evidenceartifact:orchestrator-vault-orchestrator-agent-thread,2026-06-01,Vault Orchestrator - agent_thread,agent_thread,,2026-05-02,Reports,Vault Orchestrator - agent_thread,,Vault Orchestrator - agent_thread,evidenceartifact,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Forchestrator__vault-orchestrator__agent_thread.md,Reports/Freshness/Sources/orchestrator__vault-orchestrator__agent_thread.md,watch,Vault Orchestrator,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\orchestrator__vault-orchestrator__agent_thread.md,World_Machine,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\orchestrator__vault-orchestrator__agent_thread.md,Reports/Freshness/Sources/orchestrator__vault-orchestrator__agent_thread.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Forchestrator__vault-orchestrator__agent_thread.md,World_Machine,,Freshness,,"[""world-machine-review"",""freshness""]",World_Machine,EvidenceArtifact
world:evidenceartifact:orchestrator-vault-orchestrator-confluence-scan,2026-06-01,Vault Orchestrator - confluence_scan,confluence_scan,,2026-05-16,Reports,Vault Orchestrator - confluence_scan,,Vault Orchestrator - confluence_scan,evidenceartifact,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Forchestrator__vault-orchestrator__confluence_scan.md,Reports/Freshness/Sources/orchestrator__vault-orchestrator__confluence_scan.md,watch,Vault Orchestrator,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\orchestrator__vault-orchestrator__confluence_scan.md,World_Machine,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\orchestrator__vault-orchestrator__confluence_scan.md,Reports/Freshness/Sources/orchestrator__vault-orchestrator__confluence_scan.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Forchestrator__vault-orchestrator__confluence_scan.md,World_Machine,,Freshness,,"[""world-machine-review"",""freshness""]",World_Machine,EvidenceArtifact
world:evidenceartifact:orchestrator-vault-orchestrator-run-ledger,2026-06-01,Vault Orchestrator - run_ledger,run_ledger,,2026-05-02,Reports,Vault Orchestrator - run_ledger,,Vault Orchestrator - run_ledger,evidenceartifact,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Forchestrator__vault-orchestrator__run_ledger.md,Reports/Freshness/Sources/orchestrator__vault-orchestrator__run_ledger.md,clear,Vault Orchestrator,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\orchestrator__vault-orchestrator__run_ledger.md,World_Machine,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\orchestrator__vault-orchestrator__run_ledger.md,Reports/Freshness/Sources/orchestrator__vault-orchestrator__run_ledger.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Forchestrator__vault-orchestrator__run_ledger.md,World_Machine,,Freshness,,"[""world-machine-review"",""freshness""]",World_Machine,EvidenceArtifact
world:evidenceartifact:orchestrator-vault-orchestrator-signal-quality,2026-06-01,Vault Orchestrator - signal_quality,signal_quality,,2026-05-12,Reports,Vault Orchestrator - signal_quality,,Vault Orchestrator - signal_quality,evidenceartifact,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Forchestrator__vault-orchestrator__signal_quality.md,Reports/Freshness/Sources/orchestrator__vault-orchestrator__signal_quality.md,clear,Vault Orchestrator,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\orchestrator__vault-orchestrator__signal_quality.md,World_Machine,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\orchestrator__vault-orchestrator__signal_quality.md,Reports/Freshness/Sources/orchestrator__vault-orchestrator__signal_quality.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Forchestrator__vault-orchestrator__signal_quality.md,World_Machine,,Freshness,,"[""world-machine-review"",""freshness""]",World_Machine,EvidenceArtifact
world:evidenceartifact:orchestrator-vault-orchestrator-streamline-report,2026-06-01,Vault Orchestrator - streamline_report,streamline_report,,2026-05-29,Reports,Vault Orchestrator - streamline_report,,Vault Orchestrator - streamline_report,evidenceartifact,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Forchestrator__vault-orchestrator__streamline_report.md,Reports/Freshness/Sources/orchestrator__vault-orchestrator__streamline_report.md,alert,Vault Orchestrator,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\orchestrator__vault-orchestrator__streamline_report.md,World_Machine,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\orchestrator__vault-orchestrator__streamline_report.md,Reports/Freshness/Sources/orchestrator__vault-orchestrator__streamline_report.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Forchestrator__vault-orchestrator__streamline_report.md,World_Machine,,Freshness,,"[""world-machine-review"",""freshness""]",World_Machine,EvidenceArtifact
world:evidenceartifact:patents-uspto-open-data-portal-api-uspto-gov-ptab-proceedings,2026-06-01,USPTO Open Data Portal (api.uspto.gov) - ptab_proceedings,ptab_proceedings,,2026-05-16,Reports,USPTO Open Data Portal (api.uspto.gov) - ptab_proceedings,,USPTO Open Data Portal (api.uspto.gov) - ptab_proceedings,evidenceartifact,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fpatents__uspto-open-data-portal-api-uspto-gov__ptab_proceedings.md,Reports/Freshness/Sources/patents__uspto-open-data-portal-api-uspto-gov__ptab_proceedings.md,watch,USPTO Open Data Portal (api.uspto.gov),Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\patents__uspto-open-data-portal-api-uspto-gov__ptab_proceedings.md,World_Machine,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\patents__uspto-open-data-portal-api-uspto-gov__ptab_proceedings.md,Reports/Freshness/Sources/patents__uspto-open-data-portal-api-uspto-gov__ptab_proceedings.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fpatents__uspto-open-data-portal-api-uspto-gov__ptab_proceedings.md,World_Machine,,Freshness,,"[""world-machine-review"",""freshness""]",World_Machine,EvidenceArtifact
world:evidenceartifact:portfolio-fidelity-positions-csv-portfolio-health-scan,2026-06-01,Fidelity positions CSV - portfolio_health_scan,portfolio_health_scan,,2026-05-07,Reports,Fidelity positions CSV - portfolio_health_scan,,Fidelity positions CSV - portfolio_health_scan,evidenceartifact,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fportfolio__fidelity-positions-csv__portfolio_health_scan.md,Reports/Freshness/Sources/portfolio__fidelity-positions-csv__portfolio_health_scan.md,alert,Fidelity positions CSV,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\portfolio__fidelity-positions-csv__portfolio_health_scan.md,World_Machine,Reports,C:\Users\CaveUser\Documents\Obsidian Vault\World_Machine\Reports\Freshness\Sources\portfolio__fidelity-positions-csv__portfolio_health_scan.md,Reports/Freshness/Sources/portfolio__fidelity-positions-csv__portfolio_health_scan.md,obsidian://open?vault=World_Machine&file=Reports%2FFreshness%2FSources%2Fportfolio__fidelity-positions-csv__portfolio_health_scan.md,World_Machine,,Freshness,,"[""world-machine-review"",""freshness""]",World_Machine,EvidenceArtifact
